Date,HL,OC,AdjClose,Volume,ChangePer,UpDownSign,RSI,STCK,STCD ,WILLS,MACD,ROCP,OBV,volatility
18/10/2014,0.042712982,-0.019443853,391.441986,11416800,1.962995865,0,75.46971124,0.760150273,0.835494363,-0.239849727,-3.865831754,-0.037463302,-17386392,0.060300834
19/10/2014,0.019360482,0.004365471,389.54599,5914570,-0.486719424,0,79.65872267,0.706411301,0.793553121,-0.293588699,-2.73958817,-0.097957562,-23300962,0.060942354
20/10/2014,0.031280735,0.016406677,382.845001,16419000,-1.75031383,1,73.24166814,0.192464185,0.678190861,-0.807535815,-2.360535046,-0.055866242,-39719962,0.055016437
21/10/2014,0.031016087,-0.010600924,386.475006,14188900,0.939259963,0,72.64451125,0.213989684,0.565903673,-0.786010316,-1.74708237,-0.050244173,-25531062,0.046440913
22/10/2014,0.016552028,0.007666104,383.15799,11641300,-0.86570451,0,65.48021608,0.032870491,0.441207956,-0.967129509,-1.511152549,-0.095416823,-37172362,0.045206811
23/10/2014,0.080239176,0.064092556,358.416992,26456900,-6.902852976,0,47.00290613,0,0.352936363,-1,-3.282727002,0.138142692,-63629262,0.074360975
24/10/2014,0.031247812,0.000686024,358.345001,15585700,-0.020089857,0,48.4948242,0,0.272269419,-1,-4.639045562,-0.054818265,-79214962,0.073781722
25/10/2014,0.049533732,0.031621998,347.270996,18127500,-3.188865505,1,43.58883829,0,0.163676523,-1,-6.532218102,0.007334246,-97342462,0.067289872
26/10/2014,0.044456615,-0.020769151,354.70401,11272500,2.09555398,0,38.99985901,0.168278184,0.086800363,-0.831721816,-7.348084724,-0.009798256,-86069962,0.077134639
27/10/2014,0.025222333,0.005039769,352.989014,13033000,-0.485849681,1,30.95129398,0.135257689,0.078628007,-0.864742311,-8.040366405,-0.069901749,-99102962,0.077397666
28/10/2014,0.020712952,-0.012465538,357.618011,7845880,1.294397054,0,26.59726992,0.263927466,0.085761976,-0.736072534,-8.121859513,-0.079120748,-91257082,0.078610318
29/10/2014,0.067065726,0.060203441,335.591003,18192700,-6.563646761,1,22.6864069,0,0.081066191,-1,-9.850290825,0.095977681,-109449782,0.094250383
30/10/2014,0.047276416,-0.028584213,345.304993,30177900,2.813162334,0,32.4013747,0.204217055,0.110240056,-0.795782945,-10.31731569,0.006709268,-79271882,0.08562603
31/10/2014,0.032339534,0.019384969,338.321014,12545400,-2.064305411,0,29.64602499,0.119600995,0.127325913,-0.880399005,-11.12276864,-0.044075856,-91817282,0.086598449
1/11/2014,0.060656272,0.038095382,325.748993,16677200,-3.859419759,1,21.80679362,0,0.127325913,-1,-12.62996259,0.05125587,-108494482,0.088834266
2/11/2014,0.026273542,0.000561263,325.891998,8603620,0.043881102,1,22.26454256,0.004487274,0.103927211,-0.995512726,-13.65547355,-0.069449788,-99890862,0.082791945
3/11/2014,0.026179796,-0.006096975,327.553986,12948500,0.507393612,1,24.80197951,0.056637861,0.092695807,-0.943362139,-14.17073838,-0.062106215,-86942362,0.084388148
4/11/2014,0.020579746,-0.01018151,330.492004,15655500,0.888983081,1,24.3246766,0.148828276,0.076253066,-0.851171724,-14.17857419,-0.077050057,-71286862,0.083134697
5/11/2014,0.038362944,-0.026620593,339.485992,19817200,2.649295762,1,30.96217948,0.431045569,0.137831004,-0.568954431,-13.30566504,0.00393625,-51469662,0.063658143
6/11/2014,0.042969741,-0.028963821,349.290009,18797000,2.806841521,0,45.42557641,1,0.251514282,0,-11.68804352,0.026311416,-32672662,0.063626122
7/11/2014,0.032056066,0.021162388,342.415009,16834200,-2.007797503,1,42.52562398,0.70795653,0.335565073,-0.29204347,-10.8359122,-0.021594461,-49506862,0.063404009
8/11/2014,0.0142568,-0.009744194,345.488007,8535470,0.889465897,1,49.09550812,0.838494566,0.455350011,-0.161505434,-9.799662333,-0.093663101,-40971392,0.043445108
9/11/2014,0.05626934,-0.051792831,363.264008,24205600,4.89341102,1,53.92999354,1,0.597566115,0,-7.45808002,0.109843431,-16765792,0.058621717
10/11/2014,0.048257513,-0.01286074,366.924011,30450100,0.997482555,1,56.28546218,1,0.732332134,0,-5.246548567,0.057792146,13684308,0.057799684
11/11/2014,0.020825638,-0.005023854,367.695007,15838900,0.209683565,1,54.70918418,1,0.853928095,0,-3.392573548,-0.066012243,29523208,0.059190939
12/11/2014,0.167759568,-0.151027956,423.561005,45783200,13.18959898,0,81.23224862,1,0.935207299,0,2.555179639,0.612553059,75306408,0.140499007
13/11/2014,0.139533268,0.015301751,420.734985,58945000,-0.671686477,0,78.1572799,0.966386922,0.930405431,-0.033613078,6.960543878,0.277056287,16361408,0.145719199
14/11/2014,0.089563405,0.04923079,397.817993,29589200,-5.76067257,0,69.84859623,0.682756842,0.926805476,-0.317243158,8.504581525,0.053916194,-13227792,0.162654576
15/11/2014,0.093043868,0.058843984,376.132996,15727500,-5.765247195,1,65.84502055,0.415522498,0.866380895,-0.584477502,7.887522011,0.043613581,-28955292,0.180481688
16/11/2014,0.043237947,-0.03509721,387.881989,11905600,3.02901226,0,68.16865218,0.543004407,0.80109581,-0.456995593,8.251426142,-0.065068647,-17049692,0.176713819
17/11/2014,0.086614084,0.002423101,387.40799,41518800,-0.122351374,0,67.66563472,0.400417653,0.715441189,-0.599582347,8.404690983,0.03784226,-58568492,0.177022671
18/11/2014,0.05735389,0.032458723,375.197998,32222500,-3.254279624,1,62.51007262,0.146088032,0.593453765,-0.853911968,7.454973865,-0.033611277,-90790992,0.181527456
19/11/2014,0.033659071,-0.017809757,380.554993,18931800,1.407679599,0,61.73111772,0.230193435,0.483481399,-0.769806565,7.053275167,-0.080283428,-71859192,0.08946189
20/11/2014,0.070754854,0.059075985,357.839996,25233200,-6.347808309,0,52.27448947,0,0.345426124,-1,4.846152208,0.006592432,-97092392,0.099555092
21/11/2014,0.040007317,0.019646322,350.847992,29850100,-1.992886994,1,52.24196811,0,0.247889432,-1,2.503931312,-0.066922805,-126942492,0.091892769
22/11/2014,0.039794494,-0.003742873,352.920013,15273000,0.587107822,1,51.98642371,0.04411371,0.194831034,-0.95588629,0.805612555,-0.059362053,-111669492,0.082304008
23/11/2014,0.050031892,-0.040767355,367.572998,15151600,3.986414965,1,51.17125862,0.451612231,0.181775009,-0.548387769,0.634739254,-0.026731974,-96517892,0.088290377
24/11/2014,0.056017849,-0.027123742,376.901001,30930100,2.474921259,0,52.63085474,0.703488986,0.225070913,-0.296511014,1.237744865,-0.002027442,-65587792,0.09424534
25/11/2014,0.053142589,0.004080794,375.347992,25442200,-0.413751781,0,52.00974406,0.670131328,0.299934241,-0.329868672,1.572193046,-0.006333314,-91029992,0.08849607
26/11/2014,0.032480776,0.020342102,368.369995,18601700,-1.894290277,1,30.49911722,0.589827395,0.351310521,-0.410172605,1.259659034,-0.065282719,-109631692,0.088495425
27/11/2014,0.015504398,0.002245605,369.670013,8748030,0.351669855,1,31.76029544,0.633588729,0.441823197,-0.366411271,1.104146254,-0.108313759,-100883662,0.058541153
28/11/2014,0.06802256,-0.019148609,376.446991,22946500,1.800247621,0,41.37173515,0.982573606,0.582190855,-0.017426394,1.510336524,0.064206114,-77937162,0.052033864
29/11/2014,0.041532264,0.001757298,375.490997,15375600,-0.254598381,1,49.68869451,0.945879418,0.711014527,-0.054120582,1.735103322,-0.023965328,-93312762,0.053485376
